hotel_id,hotel_name,city,country,star_rating,room_type,amenities,price_per_night_aud
HT-YVR-011,Hotel Vancouver Central,Vancouver,Canada,4.7,Twin Room,"wifi, restaurant, pool, breakfast included, parking",696
HT-YVR-012,Vancouver Harbour Suites Riverside,Vancouver,Canada,4.1,Executive Suite,"spa, gym, parking, rooftop terrace",682
HT-YVR-013,ibis Vancouver,Vancouver,Canada,2.2,Family Room,"spa, gym, beach access, pool, breakfast included, parking",252
HT-YVR-014,The Vancouver Boutique,Vancouver,Canada,3.9,Twin Room,"breakfast included, restaurant, wifi, gym, rooftop terrace, spa",631
HT-YVR-015,Travelodge Vancouver,Vancouver,Canada,2.4,Standard Double,"gym, pool, bar, spa, rooftop terrace",296
HT-YVR-016,Casa Vancouver,Vancouver,Canada,2.6,Superior Queen,"parking, wifi, pool",269
HT-YVR-017,The Old Town Inn Vancouver,Vancouver,Canada,4.3,Executive Suite,"rooftop terrace, wifi, beach access, kids club",531
HT-YVR-018,The Vancouver House,Vancouver,Canada,3.1,Deluxe King,"wifi, breakfast included, bar, parking, restaurant",339
HT-YVR-019,Villa Vancouver East,Vancouver,Canada,3.1,Superior Queen,"restaurant, beach access, spa, wifi, breakfast included",309
HT-YVR-020,Casa Vancouver East,Vancouver,Canada,3.3,Junior Suite,"wifi, restaurant, spa",404
HT-YVR-021,Villa Vancouver Riverside,Vancouver,Canada,4.7,Standard Double,"kids club, gym, rooftop terrace",669
HT-YVR-022,The Vancouver Boutique II,Vancouver,Canada,3.9,Executive Suite,"spa, gym, rooftop terrace, breakfast included, bar",503
HT-YVR-023,Vancouver Garden Residence East,Vancouver,Canada,3.7,Superior Queen,"wifi, beach access, pool, bar",470
HT-YVR-024,Hotel Vancouver Central Annex,Vancouver,Canada,3.5,Junior Suite,"beach access, breakfast included, airport shuttle, gym, bar",449
HT-YVR-025,Casa Vancouver II,Vancouver,Canada,3.9,Deluxe King,"spa, beach access, gym, rooftop terrace",503
HT-YVR-026,The Old Town Inn Vancouver Annex,Vancouver,Canada,2.6,Twin Room,"airport shuttle, pool, parking, wifi, bar",284
HT-YVR-027,The Terrace Vancouver,Vancouver,Canada,3.3,Family Room,"beach access, airport shuttle, pool",449
HT-YVR-028,Vancouver Harbour Suites Annex,Vancouver,Canada,4.6,Executive Suite,"wifi, pool, parking, restaurant, gym, airport shuttle",604
HT-YVR-029,Vancouver Harbour Suites West,Vancouver,Canada,4.6,Standard Double,"wifi, airport shuttle, bar",617
HT-YVR-030,The Grand Vancouver Hotel West,Vancouver,Canada,2.9,Family Room,"wifi, parking, pool, kids club, gym, spa",343
HT-YVR-031,Vancouver Harbour Suites Riverside,Vancouver,Canada,3.9,Junior Suite,"beach access, kids club, parking, wifi",404
HT-YVR-032,The Vancouver Boutique East,Vancouver,Canada,3.3,Junior Suite,"parking, airport shuttle, pool, rooftop terrace",322
HT-YVR-033,The Terrace Vancouver West,Vancouver,Canada,3.9,Executive Suite,"breakfast included, spa, kids club, gym, parking, beach access",449
HT-YVR-034,The Grand Vancouver Hotel Annex,Vancouver,Canada,2.9,Deluxe King,"gym, pool, beach access, airport shuttle, spa, bar",288
HT-YVR-035,Hotel Vancouver Central East,Vancouver,Canada,4.5,Deluxe King,"pool, beach access, gym",809
HT-YVR-036,The Grand Vancouver Hotel East,Vancouver,Canada,3.1,Twin Room,"airport shuttle, kids club, gym, pool",275
HT-MEX-001,Hilton Mexico City,Mexico City,Mexico,4.8,Standard Double,"gym, wifi, rooftop terrace, breakfast included, spa, airport shuttle",361
HT-MEX-002,Marriott Mexico City,Mexico City,Mexico,4.9,Standard Double,"rooftop terrace, gym, parking, spa, kids club, airport shuttle",457
HT-MEX-003,Hyatt Regency Mexico City,Mexico City,Mexico,4.9,Twin Room,"bar, parking, kids club, spa, pool, beach access",379
HT-MEX-004,Mexico City Garden Residence,Mexico City,Mexico,4.6,Deluxe King,"rooftop terrace, pool, kids club, parking, wifi",375
HT-MEX-005,Shangri-La Mexico City,Mexico City,Mexico,4.6,Family Room,"wifi, pool, kids club",335
HT-MEX-006,Four Seasons Mexico City,Mexico City,Mexico,4.7,Deluxe King,"wifi, restaurant, rooftop terrace, spa, airport shuttle, breakfast included",367
HT-MEX-007,Mexico City Garden Residence East,Mexico City,Mexico,2.9,Executive Suite,"rooftop terrace, bar, parking",213
HT-MEX-008,The Terrace Mexico City,Mexico City,Mexico,2.8,Executive Suite,"pool, wifi, kids club, breakfast included, rooftop terrace, parking",143
HT-MEX-009,Mexico City Garden Residence II,Mexico City,Mexico,4.9,Standard Double,"parking, breakfast included, kids club, spa",498
HT-MEX-010,Villa Mexico City,Mexico City,Mexico,3.8,Deluxe King,"wifi, airport shuttle, pool, parking",222
HT-MEX-011,Holiday Inn Mexico City,Mexico City,Mexico,3.6,Superior Queen,"airport shuttle, restaurant, kids club, parking, rooftop terrace",312
HT-MEX-012,Hotel Mexico City Central,Mexico City,Mexico,4.5,Superior Queen,"spa, pool, wifi, breakfast included, bar",375
HT-MEX-013,The Mexico City Boutique,Mexico City,Mexico,3,Junior Suite,"breakfast included, spa, gym, airport shuttle, parking, beach access",146
HT-MEX-014,Hotel Mexico City Central II,Mexico City,Mexico,4.1,Twin Room,"beach access, restaurant, airport shuttle, wifi, pool",364
HT-MEX-015,Travelodge Mexico City,Mexico City,Mexico,2.8,Superior Queen,"airport shuttle, wifi, parking",197
HT-MEX-016,Mexico City Garden Residence West,Mexico City,Mexico,3.5,Superior Queen,"rooftop terrace, wifi, pool, breakfast included",263
HT-MEX-017,Casa Mexico City,Mexico City,Mexico,3.7,Twin Room,"wifi, pool, parking, rooftop terrace",321
HT-MEX-018,Mexico City Harbour Suites,Mexico City,Mexico,4.9,Deluxe King,"spa, gym, restaurant, parking, rooftop terrace, breakfast included",391
HT-MEX-019,Villa Mexico City Riverside,Mexico City,Mexico,2.5,Junior Suite,"wifi, bar, airport shuttle",138
HT-MEX-020,The Grand Mexico City Hotel,Mexico City,Mexico,2.8,Superior Queen,"spa, parking, restaurant, bar, gym",140
HT-MEX-021,Villa Mexico City West,Mexico City,Mexico,4.6,Standard Double,"beach access, restaurant, pool, kids club",320
HT-MEX-022,Casa Mexico City East,Mexico City,Mexico,4,Junior Suite,"restaurant, beach access, breakfast included, spa",355
HT-MEX-023,Mexico City Harbour Suites East,Mexico City,Mexico,3.8,Junior Suite,"gym, spa, wifi",286
HT-MEX-024,The Mexico City Boutique II,Mexico City,Mexico,4.1,Deluxe King,"wifi, airport shuttle, beach access, kids club, parking",388
HT-MEX-025,Villa Mexico City West,Mexico City,Mexico,3.2,Family Room,"wifi, kids club, beach access",202
HT-MEX-026,Mexico City Harbour Suites Riverside,Mexico City,Mexico,3.3,Family Room,"gym, spa, pool, kids club",226
HT-MEX-027,Villa Mexico City Riverside,Mexico City,Mexico,3.5,Executive Suite,"pool, wifi, gym, airport shuttle",244
HT-MEX-028,The Terrace Mexico City East,Mexico City,Mexico,4.2,Twin Room,"gym, pool, beach access, kids club, breakfast included",267
HT-MEX-029,The Mexico City House,Mexico City,Mexico,4.6,Superior Queen,"wifi, rooftop terrace, airport shuttle, kids club, bar, gym",401
HT-MEX-030,The Grand Mexico City Hotel II,Mexico City,Mexico,4.8,Family Room,"wifi, spa, kids club, pool, breakfast included",480
HT-MEX-031,Villa Mexico City Annex,Mexico City,Mexico,2.8,Deluxe King,"bar, spa, gym, breakfast included, airport shuttle",146
HT-MEX-032,Casa Mexico City East,Mexico City,Mexico,3.1,Superior Queen,"spa, parking, beach access, kids club",201
HT-MEX-033,Hotel Mexico City Central West,Mexico City,Mexico,3.7,Twin Room,"pool, restaurant, beach access, wifi, breakfast included, spa",233
HT-MEX-034,Mexico City Garden Residence Annex,Mexico City,Mexico,4.5,Superior Queen,"breakfast included, spa, airport shuttle, bar",297
HT-MEX-035,Mexico City Harbour Suites II,Mexico City,Mexico,2.7,Family Room,"wifi, beach access, pool",156
HT-MEX-036,The Mexico City House Annex,Mexico City,Mexico,3.8,Executive Suite,"bar, parking, beach access",264
HT-CUN-001,The Cancun House,Cancun,Mexico,3,Superior Queen,"restaurant, spa, kids club",182
HT-CUN-002,Marriott Cancun,Cancun,Mexico,4.8,Deluxe King,"parking, spa, bar, breakfast included, restaurant, airport shuttle",535
HT-CUN-003,Hyatt Regency Cancun,Cancun,Mexico,4.9,Junior Suite,"pool, beach access, restaurant, spa, parking",450
HT-CUN-004,InterContinental Cancun,Cancun,Mexico,4.8,Executive Suite,"kids club, wifi, pool, rooftop terrace, airport shuttle, parking",602
HT-CUN-005,The Terrace Cancun,Cancun,Mexico,4.5,Twin Room,"bar, airport shuttle, breakfast included, rooftop terrace, kids club, spa",546
HT-CUN-006,Four Seasons Cancun,Cancun,Mexico,5,Junior Suite,"parking, airport shuttle, kids club, rooftop terrace, wifi, pool",477
HT-CUN-007,Sheraton Cancun,Cancun,Mexico,4,Standard Double,"spa, restaurant, bar, gym, kids club, rooftop terrace",329
HT-CUN-008,Cancun Harbour Suites,Cancun,Mexico,2.5,Family Room,"beach access, breakfast included, spa",180
HT-CUN-009,The Terrace Cancun East,Cancun,Mexico,3.9,Deluxe King,"kids club, bar, pool, rooftop terrace, beach access, gym",396
HT-CUN-010,Villa Cancun,Cancun,Mexico,3.9,Twin Room,"spa, beach access, kids club",278
HT-CUN-011,Holiday Inn Cancun,Cancun,Mexico,3,Deluxe King,"bar, parking, beach access",197
HT-CUN-012,Casa Cancun,Cancun,Mexico,4.9,Executive Suite,"beach access, spa, gym, parking",485
HT-CUN-013,Cancun Harbour Suites Annex,Cancun,Mexico,4.8,Standard Double,"parking, restaurant, rooftop terrace, beach access, spa, pool",520
HT-CUN-014,ibis Styles Cancun,Cancun,Mexico,2.6,Junior Suite,"bar, parking, restaurant",183
HT-CUN-015,Travelodge Cancun,Cancun,Mexico,2.4,Family Room,"airport shuttle, spa, gym, rooftop terrace, breakfast included, wifi",163
HT-CUN-016,Hotel Cancun Central,Cancun,Mexico,4.6,Superior Queen,"restaurant, wifi, beach access, pool, gym, spa",460
HT-CUN-017,The Cancun House West,Cancun,Mexico,3.8,Twin Room,"breakfast included, gym, wifi, bar, rooftop terrace",305
HT-CUN-018,Cancun Garden Residence,Cancun,Mexico,4.9,Standard Double,"wifi, bar, breakfast included, spa",525
HT-CUN-019,Hotel Cancun Central II,Cancun,Mexico,3.4,Executive Suite,"parking, rooftop terrace, kids club, spa, beach access",256
HT-CUN-020,The Terrace Cancun Annex,Cancun,Mexico,2.6,Superior Queen,"wifi, spa, beach access, breakfast included, bar",151
HT-CUN-021,Hotel Cancun Central II,Cancun,Mexico,2.7,Family Room,"kids club, airport shuttle, spa, gym, pool",167
HT-CUN-022,Casa Cancun West,Cancun,Mexico,2.9,Deluxe King,"kids club, spa, breakfast included, bar",217
HT-CUN-023,Cancun Harbour Suites East,Cancun,Mexico,3.8,Family Room,"breakfast included, kids club, restaurant, spa, rooftop terrace",379
HT-CUN-024,The Cancun Boutique,Cancun,Mexico,3.5,Junior Suite,"spa, gym, restaurant",319
HT-CUN-025,Cancun Harbour Suites West,Cancun,Mexico,3.3,Executive Suite,"restaurant, airport shuttle, kids club, gym, rooftop terrace",318
HT-CUN-026,The Grand Cancun Hotel,Cancun,Mexico,3.7,Superior Queen,"spa, parking, gym, pool, rooftop terrace, breakfast included",322
HT-CUN-027,Cancun Garden Residence West,Cancun,Mexico,4.1,Deluxe King,"spa, beach access, restaurant",311
HT-CUN-028,Hotel Cancun Central East,Cancun,Mexico,4.3,Deluxe King,"pool, gym, spa",345
HT-CUN-029,The Terrace Cancun II,Cancun,Mexico,3,Executive Suite,"restaurant, pool, parking, rooftop terrace, airport shuttle, beach access",268
HT-CUN-030,The Terrace Cancun Riverside,Cancun,Mexico,3.1,Deluxe King,"pool, gym, bar",212
HT-CUN-031,Villa Cancun East,Cancun,Mexico,3.4,Executive Suite,"kids club, rooftop terrace, beach access, wifi, airport shuttle",310
HT-CUN-032,The Cancun House II,Cancun,Mexico,3.6,Junior Suite,"beach access, wifi, pool, rooftop terrace, kids club",317
HT-CUN-033,Villa Cancun Riverside,Cancun,Mexico,4.4,Superior Queen,"wifi, pool, parking, bar, gym",438
HT-CUN-034,Cancun Harbour Suites II,Cancun,Mexico,3.8,Executive Suite,"pool, airport shuttle, wifi, parking",273
HT-CUN-035,The Cancun Boutique East,Cancun,Mexico,4.7,Standard Double,"wifi, pool, kids club, gym, spa, breakfast included",473
HT-CUN-036,Hotel Cancun Central II,Cancun,Mexico,2.7,Twin Room,"beach access, restaurant, breakfast included, bar, kids club, gym",157
HT-CUN-037,The Grand Cancun Hotel Riverside,Cancun,Mexico,2.7,Deluxe King,"bar, parking, kids club, restaurant",202
HT-CUN-038,Casa Cancun Annex,Cancun,Mexico,2.9,Executive Suite,"rooftop terrace, gym, wifi, bar, spa",175
HT-CUZ-001,Hotel Cusco Central,Cusco,Peru,4,Twin Room,"bar, restaurant, kids club, rooftop terrace, pool",238
HT-CUZ-002,Marriott Cusco,Cusco,Peru,4.6,Family Room,"restaurant, bar, rooftop terrace, breakfast included, parking",321
HT-CUZ-003,Hyatt Regency Cusco,Cusco,Peru,4.6,Superior Queen,"bar, gym, beach access, parking, restaurant, airport shuttle",321
HT-CUZ-004,InterContinental Cusco,Cusco,Peru,5,Executive Suite,"airport shuttle, restaurant, parking",373
HT-CUZ-005,The Cusco Boutique,Cusco,Peru,2.6,Executive Suite,"airport shuttle, kids club, gym, parking, wifi",148
HT-CUZ-006,Four Seasons Cusco,Cusco,Peru,4.9,Superior Queen,"wifi, pool, restaurant, kids club, rooftop terrace",363
HT-CUZ-007,Sheraton Cusco,Cusco,Peru,4.2,Standard Double,"beach access, spa, wifi, airport shuttle, restaurant",323
HT-CUZ-008,Crowne Plaza Cusco,Cusco,Peru,4.1,Executive Suite,"spa, kids club, parking, beach access",327
HT-CUZ-009,Hotel Cusco Central Riverside,Cusco,Peru,4.5,Superior Queen,"pool, parking, wifi, restaurant, kids club, breakfast included",309
HT-CUZ-010,Novotel Cusco,Cusco,Peru,4.2,Family Room,"wifi, parking, bar, breakfast included",312
HT-CUZ-011,Holiday Inn Cusco,Cusco,Peru,3.4,Superior Queen,"airport shuttle, restaurant, wifi, spa, bar",233
HT-CUZ-012,Casa Cusco,Cusco,Peru,4.9,Standard Double,"kids club, rooftop terrace, spa",493
HT-CUZ-013,ibis Cusco,Cusco,Peru,2.8,Standard Double,"pool, gym, airport shuttle, kids club",174
HT-CUZ-014,ibis Styles Cusco,Cusco,Peru,2.1,Executive Suite,"pool, restaurant, rooftop terrace",94
HT-CUZ-015,Travelodge Cusco,Cusco,Peru,2.5,Superior Queen,"gym, pool, beach access, breakfast included, wifi, rooftop terrace",134
HT-CUZ-016,Cusco Garden Residence,Cusco,Peru,3.9,Junior Suite,"gym, pool, breakfast included, rooftop terrace",305
HT-CUZ-017,The Cusco House,Cusco,Peru,3.5,Superior Queen,"restaurant, rooftop terrace, beach access, kids club, wifi, spa",176
HT-CUZ-018,The Cusco Boutique II,Cusco,Peru,3.5,Twin Room,"beach access, spa, wifi, bar",270
HT-CUZ-019,The Old Town Inn Cusco,Cusco,Peru,3,Superior Queen,"beach access, restaurant, airport shuttle",193
HT-CUZ-020,The Old Town Inn Cusco East,Cusco,Peru,4.4,Superior Queen,"wifi, restaurant, airport shuttle",303
HT-CUZ-021,The Cusco House Riverside,Cusco,Peru,4.5,Executive Suite,"spa, kids club, airport shuttle, gym, pool, beach access",381
HT-CUZ-022,The Cusco Boutique West,Cusco,Peru,4.4,Executive Suite,"gym, pool, airport shuttle",265
HT-CUZ-023,Cusco Garden Residence Annex,Cusco,Peru,3.9,Executive Suite,"beach access, wifi, spa",241
HT-CUZ-024,The Old Town Inn Cusco West,Cusco,Peru,3.1,Junior Suite,"airport shuttle, spa, restaurant, rooftop terrace",157
HT-CUZ-025,The Terrace Cusco,Cusco,Peru,2.6,Deluxe King,"spa, wifi, pool, kids club",118
HT-CUZ-026,Cusco Harbour Suites,Cusco,Peru,3.7,Superior Queen,"restaurant, kids club, pool, spa, wifi",247
HT-CUZ-027,Villa Cusco,Cusco,Peru,3.2,Junior Suite,"restaurant, wifi, beach access, bar, pool, airport shuttle",184
HT-CUZ-028,The Cusco House Annex,Cusco,Peru,4,Executive Suite,"bar, kids club, wifi",279
HT-CUZ-029,The Grand Cusco Hotel,Cusco,Peru,3,Executive Suite,"beach access, rooftop terrace, wifi, pool, breakfast included, kids club",190
HT-CUZ-030,The Old Town Inn Cusco West,Cusco,Peru,4,Junior Suite,"wifi, breakfast included, kids club",292
HT-CUZ-031,Hotel Cusco Central Annex,Cusco,Peru,2.6,Executive Suite,"kids club, wifi, pool, parking, gym",115
HT-CUZ-032,The Cusco House Riverside,Cusco,Peru,4.7,Deluxe King,"spa, bar, rooftop terrace",390
HT-CUZ-033,Hotel Cusco Central Riverside,Cusco,Peru,4.1,Deluxe King,"rooftop terrace, airport shuttle, kids club, wifi",332
HT-CUZ-034,Cusco Harbour Suites Annex,Cusco,Peru,2.7,Junior Suite,"parking, wifi, beach access, breakfast included",145
HT-CUZ-035,Hotel Cusco Central East,Cusco,Peru,3.9,Family Room,"gym, wifi, beach access, breakfast included, restaurant",298
HT-EZE-001,Hilton Buenos Aires,Buenos Aires,Argentina,4.8,Standard Double,"breakfast included, spa, gym",381
HT-EZE-002,Marriott Buenos Aires,Buenos Aires,Argentina,4.9,Family Room,"rooftop terrace, bar, spa, restaurant, airport shuttle",399
HT-EZE-003,The Terrace Buenos Aires,Buenos Aires,Argentina,4,Executive Suite,"wifi, pool, kids club, restaurant, bar, rooftop terrace",248
HT-EZE-004,The Grand Buenos Aires Hotel,Buenos Aires,Argentina,3.1,Executive Suite,"beach access, wifi, spa, rooftop terrace, pool",194
HT-EZE-005,The Grand Buenos Aires Hotel II,Buenos Aires,Argentina,2.6,Twin Room,"wifi, airport shuttle, pool, bar, spa, breakfast included",130
HT-EZE-006,The Buenos Aires Boutique,Buenos Aires,Argentina,3.7,Junior Suite,"breakfast included, restaurant, beach access",303
HT-EZE-007,Sheraton Buenos Aires,Buenos Aires,Argentina,4.1,Standard Double,"pool, spa, rooftop terrace",295
HT-EZE-008,Crowne Plaza Buenos Aires,Buenos Aires,Argentina,4,Junior Suite,"wifi, spa, rooftop terrace, breakfast included",274
HT-EZE-009,Radisson Blu Buenos Aires,Buenos Aires,Argentina,4,Superior Queen,"restaurant, bar, breakfast included, spa",234
