activity_id,activity_name,city,country,category,price_aud,rating,suitable_for,duration_hours
AC-CUN-012,Cancun Hidden Villages Small-Group Tour,Cancun,Mexico,day trip,167,4,small groups,8.5
AC-CUN-013,Cancun Mountain Hike & Viewpoints,Cancun,Mexico,adventure,98,4.1,active travellers,7.8
AC-CUN-014,Cancun Bike Tour,Cancun,Mexico,adventure,57,3.6,"active travellers, families",3.8
AC-CUN-015,Cancun Zipline & Ropes Adventure,Cancun,Mexico,adventure,158,4.4,adventure seekers,3.5
AC-CUN-016,Cancun Rooftop Bar Crawl,Cancun,Mexico,nightlife,65,3.7,"adults, groups",3.9
AC-CUN-017,Cancun Live Music & Dinner Evening,Cancun,Mexico,nightlife,167,4.9,"couples, adults",3.6
AC-CUN-018,Cancun Craft & Artisan Workshop,Cancun,Mexico,class,74,3.7,everyone,2.4
AC-CUN-019,Cancun Language & Culture Crash Course,Cancun,Mexico,class,53,3.9,solo travellers,2.8
AC-CUN-020,Cancun Wellness & Spa Half-Day,Cancun,Mexico,wellness,185,3.5,couples,4.5
AC-CUN-021,Cancun Sunrise Yoga Session,Cancun,Mexico,wellness,35,4.5,everyone,1
AC-CUN-022,Cancun Hop-On Hop-Off Bus Pass,Cancun,Mexico,sightseeing,34,4,"families, everyone",6.7
AC-CUN-023,Cancun River & Canal Cruise,Cancun,Mexico,sightseeing,60,4.7,everyone,1.2
AC-CUN-024,Cancun Observation Deck Skip-the-Line,Cancun,Mexico,sightseeing,45,4.5,families,1.9
AC-CUN-025,Cancun Street Food Walking Tour — Evening Edition,Cancun,Mexico,food & drink,91,4.9,"couples, foodies",3.9
AC-CUN-026,Cancun Cooking Class with Local Chef — Evening Edition,Cancun,Mexico,food & drink,150,3.6,"couples, families",3.5
AC-CUN-027,Cancun Night Market & Tapas Crawl — Evening Edition,Cancun,Mexico,food & drink,58,4.9,"adults, groups",3.8
AC-CUN-028,Historic Cancun City Walking Tour — Evening Edition,Cancun,Mexico,culture,35,4.3,everyone,2.4
AC-CUN-029,Cancun Museum & Gallery Pass — Morning Edition,Cancun,Mexico,culture,39,3.9,everyone,5.5
AC-CUN-030,Cancun Old Town Photography Tour — Premium Edition,Cancun,Mexico,culture,57,3.5,"couples, solo travellers",2.8
AC-CUN-031,Cancun Sunset Cruise — Premium Edition,Cancun,Mexico,water,169,4.7,"couples, families",2.2
AC-CUN-032,Snorkelling Day Trip from Cancun — Morning Edition,Cancun,Mexico,water,97,4.2,"families, adventure seekers",7.2
AC-CUN-033,Cancun Kayak & Coastline Tour — Premium Edition,Cancun,Mexico,water,105,4.5,active travellers,3.8
AC-CUN-034,Cancun Countryside Day Trip — Morning Edition,Cancun,Mexico,day trip,128,3.9,everyone,8.3
AC-CUN-035,Wine & Vineyard Tour near Cancun — Morning Edition,Cancun,Mexico,day trip,160,4.8,adults,7.2
AC-CUN-036,Cancun Hidden Villages Small-Group Tour — Private Edition,Cancun,Mexico,day trip,162,4.9,small groups,7.7
AC-CUN-037,Cancun Mountain Hike & Viewpoints — Evening Edition,Cancun,Mexico,adventure,75,4.5,active travellers,4.9
AC-CUN-038,Cancun Bike Tour — Private Edition,Cancun,Mexico,adventure,44,4.4,"active travellers, families",3.9
AC-CUN-039,Cancun Zipline & Ropes Adventure — Small Group Edition,Cancun,Mexico,adventure,103,3.5,adventure seekers,3.1
AC-CUN-040,Cancun Rooftop Bar Crawl — Evening Edition,Cancun,Mexico,nightlife,105,4.6,"adults, groups",3.3
AC-CUN-041,Cancun Live Music & Dinner Evening — Small Group Edition,Cancun,Mexico,nightlife,91,3.5,"couples, adults",3.2
AC-CUZ-001,Cusco Street Food Walking Tour,Cusco,Peru,food & drink,44,3.9,"couples, foodies",3.6
AC-CUZ-002,Cusco Cooking Class with Local Chef,Cusco,Peru,food & drink,112,3.8,"couples, families",3
AC-CUZ-003,Cusco Night Market & Tapas Crawl,Cusco,Peru,food & drink,47,4,"adults, groups",3.3
AC-CUZ-004,Historic Cusco City Walking Tour,Cusco,Peru,culture,31,3.5,everyone,3.3
AC-CUZ-005,Cusco Museum & Gallery Pass,Cusco,Peru,culture,53,3.7,everyone,5.2
AC-CUZ-006,Cusco Old Town Photography Tour,Cusco,Peru,culture,49,4,"couples, solo travellers",2.5
AC-CUZ-007,Cusco Sunset Cruise,Cusco,Peru,water,66,3.7,"couples, families",2.1
AC-CUZ-008,Snorkelling Day Trip from Cusco,Cusco,Peru,water,75,4.5,"families, adventure seekers",7.3
AC-CUZ-009,Cusco Kayak & Coastline Tour,Cusco,Peru,water,73,4.8,active travellers,3.9
AC-CUZ-010,Cusco Countryside Day Trip,Cusco,Peru,day trip,79,4.2,everyone,9.5
AC-CUZ-011,Wine & Vineyard Tour near Cusco,Cusco,Peru,day trip,153,4.8,adults,7.9
AC-CUZ-012,Cusco Hidden Villages Small-Group Tour,Cusco,Peru,day trip,143,4,small groups,8.1
AC-CUZ-013,Cusco Mountain Hike & Viewpoints,Cusco,Peru,adventure,79,4.6,active travellers,5.5
AC-CUZ-014,Cusco Bike Tour,Cusco,Peru,adventure,67,4,"active travellers, families",3.7
AC-CUZ-015,Cusco Zipline & Ropes Adventure,Cusco,Peru,adventure,62,4,adventure seekers,2.6
AC-CUZ-016,Cusco Rooftop Bar Crawl,Cusco,Peru,nightlife,40,4.6,"adults, groups",3.8
AC-CUZ-017,Cusco Live Music & Dinner Evening,Cusco,Peru,nightlife,140,4,"couples, adults",3.3
AC-CUZ-018,Cusco Craft & Artisan Workshop,Cusco,Peru,class,67,5,everyone,2
AC-CUZ-019,Cusco Language & Culture Crash Course,Cusco,Peru,class,40,3.8,solo travellers,2.8
AC-CUZ-020,Cusco Wellness & Spa Half-Day,Cusco,Peru,wellness,150,4.9,couples,3.6
AC-CUZ-021,Cusco Sunrise Yoga Session,Cusco,Peru,wellness,42,3.8,everyone,1.5
AC-CUZ-022,Cusco Hop-On Hop-Off Bus Pass,Cusco,Peru,sightseeing,38,4.1,"families, everyone",4.8
AC-CUZ-023,Cusco River & Canal Cruise,Cusco,Peru,sightseeing,31,4.4,everyone,2.5
AC-CUZ-024,Cusco Observation Deck Skip-the-Line,Cusco,Peru,sightseeing,44,3.5,families,2
AC-CUZ-025,Cusco Street Food Walking Tour — Premium Edition,Cusco,Peru,food & drink,54,3.8,"couples, foodies",3.1
AC-CUZ-026,Cusco Cooking Class with Local Chef — Afternoon Edition,Cusco,Peru,food & drink,69,3.7,"couples, families",3.3
AC-CUZ-027,Cusco Night Market & Tapas Crawl — Afternoon Edition,Cusco,Peru,food & drink,40,4.8,"adults, groups",3.9
AC-CUZ-028,Historic Cusco City Walking Tour — Small Group Edition,Cusco,Peru,culture,27,3.4,everyone,3.5
AC-CUZ-029,Cusco Museum & Gallery Pass — Private Edition,Cusco,Peru,culture,44,4.8,everyone,3.5
AC-CUZ-030,Cusco Old Town Photography Tour — Afternoon Edition,Cusco,Peru,culture,51,3.7,"couples, solo travellers",3.8
AC-CUZ-031,Cusco Sunset Cruise — Small Group Edition,Cusco,Peru,water,86,4.6,"couples, families",2.7
AC-CUZ-032,Snorkelling Day Trip from Cusco — Small Group Edition,Cusco,Peru,water,70,3.8,"families, adventure seekers",7.7
AC-CUZ-033,Cusco Kayak & Coastline Tour — Afternoon Edition,Cusco,Peru,water,72,4.4,active travellers,3.4
AC-CUZ-034,Cusco Countryside Day Trip — Morning Edition,Cusco,Peru,day trip,120,4.7,everyone,8.6
AC-CUZ-035,Wine & Vineyard Tour near Cusco — Morning Edition,Cusco,Peru,day trip,142,3.9,adults,7.1
AC-CUZ-036,Cusco Hidden Villages Small-Group Tour — Evening Edition,Cusco,Peru,day trip,129,3.4,small groups,8.3
AC-EZE-001,Buenos Aires Street Food Walking Tour,Buenos Aires,Argentina,food & drink,46,4.1,"couples, foodies",3.3
AC-EZE-002,Buenos Aires Cooking Class with Local Chef,Buenos Aires,Argentina,food & drink,57,3.6,"couples, families",3.9
AC-EZE-003,Buenos Aires Night Market & Tapas Crawl,Buenos Aires,Argentina,food & drink,36,4.9,"adults, groups",3.7
AC-EZE-004,Historic Buenos Aires City Walking Tour,Buenos Aires,Argentina,culture,41,4.7,everyone,3.4
AC-EZE-005,Buenos Aires Museum & Gallery Pass,Buenos Aires,Argentina,culture,36,3.8,everyone,5.6
AC-EZE-006,Buenos Aires Old Town Photography Tour,Buenos Aires,Argentina,culture,48,4.2,"couples, solo travellers",2.3
AC-EZE-007,Buenos Aires Sunset Cruise,Buenos Aires,Argentina,water,117,4,"couples, families",2.8
AC-EZE-008,Snorkelling Day Trip from Buenos Aires,Buenos Aires,Argentina,water,118,4,"families, adventure seekers",6.5
AC-EZE-009,Buenos Aires Kayak & Coastline Tour,Buenos Aires,Argentina,water,98,3.6,active travellers,3.6
AC-EZE-010,Buenos Aires Countryside Day Trip,Buenos Aires,Argentina,day trip,79,3.8,everyone,8.3
AC-EZE-011,Wine & Vineyard Tour near Buenos Aires,Buenos Aires,Argentina,day trip,139,4.1,adults,6.6
AC-EZE-012,Buenos Aires Hidden Villages Small-Group Tour,Buenos Aires,Argentina,day trip,122,3.9,small groups,8.9
AC-EZE-013,Buenos Aires Mountain Hike & Viewpoints,Buenos Aires,Argentina,adventure,79,4.2,active travellers,4.8
AC-EZE-014,Buenos Aires Bike Tour,Buenos Aires,Argentina,adventure,60,4.2,"active travellers, families",3.8
AC-EZE-015,Buenos Aires Zipline & Ropes Adventure,Buenos Aires,Argentina,adventure,70,4.2,adventure seekers,3.8
AC-EZE-016,Buenos Aires Rooftop Bar Crawl,Buenos Aires,Argentina,nightlife,85,3.9,"adults, groups",3
AC-EZE-017,Buenos Aires Live Music & Dinner Evening,Buenos Aires,Argentina,nightlife,114,3.9,"couples, adults",3.9
AC-EZE-018,Buenos Aires Craft & Artisan Workshop,Buenos Aires,Argentina,class,62,3.6,everyone,2.7
AC-EZE-019,Buenos Aires Language & Culture Crash Course,Buenos Aires,Argentina,class,34,5,solo travellers,2.2
AC-EZE-020,Buenos Aires Wellness & Spa Half-Day,Buenos Aires,Argentina,wellness,141,4.2,couples,4.5
AC-EZE-021,Buenos Aires Sunrise Yoga Session,Buenos Aires,Argentina,wellness,38,4.3,everyone,1.3
AC-EZE-022,Buenos Aires Hop-On Hop-Off Bus Pass,Buenos Aires,Argentina,sightseeing,46,4,"families, everyone",5.1
AC-EZE-023,Buenos Aires River & Canal Cruise,Buenos Aires,Argentina,sightseeing,41,4.2,everyone,1.8
AC-EZE-024,Buenos Aires Observation Deck Skip-the-Line,Buenos Aires,Argentina,sightseeing,31,4.4,families,1.2
AC-EZE-025,Buenos Aires Street Food Walking Tour — Private Edition,Buenos Aires,Argentina,food & drink,71,4.3,"couples, foodies",3
AC-EZE-026,Buenos Aires Cooking Class with Local Chef — Premium Edition,Buenos Aires,Argentina,food & drink,58,3.8,"couples, families",3.9
AC-EZE-027,Buenos Aires Night Market & Tapas Crawl — Private Edition,Buenos Aires,Argentina,food & drink,47,3.8,"adults, groups",3.8
AC-EZE-028,Historic Buenos Aires City Walking Tour — Premium Edition,Buenos Aires,Argentina,culture,31,3.6,everyone,2.7
AC-EZE-029,Buenos Aires Museum & Gallery Pass — Morning Edition,Buenos Aires,Argentina,culture,34,4.6,everyone,5.4
AC-EZE-030,Buenos Aires Old Town Photography Tour — Morning Edition,Buenos Aires,Argentina,culture,83,4.9,"couples, solo travellers",2.1
AC-EZE-031,Buenos Aires Sunset Cruise — Private Edition,Buenos Aires,Argentina,water,101,3.5,"couples, families",2.7
AC-EZE-032,Snorkelling Day Trip from Buenos Aires — Evening Edition,Buenos Aires,Argentina,water,80,3.8,"families, adventure seekers",7
AC-EZE-033,Buenos Aires Kayak & Coastline Tour — Premium Edition,Buenos Aires,Argentina,water,85,4.4,active travellers,3.7
AC-EZE-034,Buenos Aires Countryside Day Trip — Small Group Edition,Buenos Aires,Argentina,day trip,151,4.9,everyone,8.2
AC-EZE-035,Wine & Vineyard Tour near Buenos Aires — Evening Edition,Buenos Aires,Argentina,day trip,175,4.2,adults,6.8
AC-EZE-036,Buenos Aires Hidden Villages Small-Group Tour — Evening Edition,Buenos Aires,Argentina,day trip,172,3.7,small groups,8.2
AC-EZE-037,Buenos Aires Mountain Hike & Viewpoints — Afternoon Edition,Buenos Aires,Argentina,adventure,83,4.1,active travellers,6.7
AC-EZE-038,Buenos Aires Bike Tour — Premium Edition,Buenos Aires,Argentina,adventure,43,4.2,"active travellers, families",3.7
AC-GIG-001,Rio de Janeiro Street Food Walking Tour,Rio de Janeiro,Brazil,food & drink,90,4.2,"couples, foodies",3.8
AC-GIG-002,Rio de Janeiro Cooking Class with Local Chef,Rio de Janeiro,Brazil,food & drink,119,3.6,"couples, families",3.4
AC-GIG-003,Rio de Janeiro Night Market & Tapas Crawl,Rio de Janeiro,Brazil,food & drink,51,4.4,"adults, groups",3.4
AC-GIG-004,Historic Rio de Janeiro City Walking Tour,Rio de Janeiro,Brazil,culture,27,4,everyone,2.1
AC-GIG-005,Rio de Janeiro Museum & Gallery Pass,Rio de Janeiro,Brazil,culture,56,4.4,everyone,4.7
AC-GIG-006,Rio de Janeiro Old Town Photography Tour,Rio de Janeiro,Brazil,culture,91,4.6,"couples, solo travellers",2.6
AC-GIG-007,Rio de Janeiro Sunset Cruise,Rio de Janeiro,Brazil,water,144,4.7,"couples, families",2.8
AC-GIG-008,Snorkelling Day Trip from Rio de Janeiro,Rio de Janeiro,Brazil,water,130,4.4,"families, adventure seekers",6.5
AC-GIG-009,Rio de Janeiro Kayak & Coastline Tour,Rio de Janeiro,Brazil,water,68,4.1,active travellers,3.4
AC-GIG-010,Rio de Janeiro Countryside Day Trip,Rio de Janeiro,Brazil,day trip,83,4.6,everyone,9.1
AC-GIG-011,Wine & Vineyard Tour near Rio de Janeiro,Rio de Janeiro,Brazil,day trip,110,3.6,adults,8
AC-GIG-012,Rio de Janeiro Hidden Villages Small-Group Tour,Rio de Janeiro,Brazil,day trip,79,4.4,small groups,8
AC-GIG-013,Rio de Janeiro Mountain Hike & Viewpoints,Rio de Janeiro,Brazil,adventure,47,3.7,active travellers,7.6
AC-GIG-014,Rio de Janeiro Bike Tour,Rio de Janeiro,Brazil,adventure,60,5,"active travellers, families",4
AC-GIG-015,Rio de Janeiro Zipline & Ropes Adventure,Rio de Janeiro,Brazil,adventure,104,3.5,adventure seekers,2
AC-GIG-016,Rio de Janeiro Rooftop Bar Crawl,Rio de Janeiro,Brazil,nightlife,98,4.8,"adults, groups",3.2
AC-GIG-017,Rio de Janeiro Live Music & Dinner Evening,Rio de Janeiro,Brazil,nightlife,164,4,"couples, adults",3.5
AC-GIG-018,Rio de Janeiro Craft & Artisan Workshop,Rio de Janeiro,Brazil,class,96,4.6,everyone,2.7
AC-GIG-019,Rio de Janeiro Language & Culture Crash Course,Rio de Janeiro,Brazil,class,68,3.8,solo travellers,2
AC-GIG-020,Rio de Janeiro Wellness & Spa Half-Day,Rio de Janeiro,Brazil,wellness,225,4.9,couples,3.3
AC-GIG-021,Rio de Janeiro Sunrise Yoga Session,Rio de Janeiro,Brazil,wellness,39,4.3,everyone,1.8
AC-GIG-022,Rio de Janeiro Hop-On Hop-Off Bus Pass,Rio de Janeiro,Brazil,sightseeing,47,3.7,"families, everyone",6.1
AC-GIG-023,Rio de Janeiro River & Canal Cruise,Rio de Janeiro,Brazil,sightseeing,47,4.5,everyone,1.1
AC-GIG-024,Rio de Janeiro Observation Deck Skip-the-Line,Rio de Janeiro,Brazil,sightseeing,35,3.9,families,1.8
AC-GIG-025,Rio de Janeiro Street Food Walking Tour — Premium Edition,Rio de Janeiro,Brazil,food & drink,77,4.2,"couples, foodies",3.6
AC-GIG-026,Rio de Janeiro Cooking Class with Local Chef — Small Group Edition,Rio de Janeiro,Brazil,food & drink,105,4.6,"couples, families",3.5
AC-GIG-027,Rio de Janeiro Night Market & Tapas Crawl — Private Edition,Rio de Janeiro,Brazil,food & drink,45,4.7,"adults, groups",3.7
AC-GIG-028,Historic Rio de Janeiro City Walking Tour — Small Group Edition,Rio de Janeiro,Brazil,culture,30,4.8,everyone,3
AC-GIG-029,Rio de Janeiro Museum & Gallery Pass — Evening Edition,Rio de Janeiro,Brazil,culture,65,4.1,everyone,5.2
AC-GIG-030,Rio de Janeiro Old Town Photography Tour — Morning Edition,Rio de Janeiro,Brazil,culture,105,4,"couples, solo travellers",3.6
AC-GIG-031,Rio de Janeiro Sunset Cruise — Premium Edition,Rio de Janeiro,Brazil,water,150,4.8,"couples, families",2.9
AC-GIG-032,Snorkelling Day Trip from Rio de Janeiro — Private Edition,Rio de Janeiro,Brazil,water,91,4.2,"families, adventure seekers",7.8
AC-GIG-033,Rio de Janeiro Kayak & Coastline Tour — Evening Edition,Rio de Janeiro,Brazil,water,106,3.6,active travellers,3.8
AC-GIG-034,Rio de Janeiro Countryside Day Trip — Small Group Edition,Rio de Janeiro,Brazil,day trip,185,4.4,everyone,8.1
AC-GIG-035,Wine & Vineyard Tour near Rio de Janeiro — Evening Edition,Rio de Janeiro,Brazil,day trip,188,3.7,adults,6.8
AC-GIG-036,Rio de Janeiro Hidden Villages Small-Group Tour — Private Edition,Rio de Janeiro,Brazil,day trip,185,4.7,small groups,7.7
AC-GIG-037,Rio de Janeiro Mountain Hike & Viewpoints — Afternoon Edition,Rio de Janeiro,Brazil,adventure,49,4.7,active travellers,4.9
AC-GIG-038,Rio de Janeiro Bike Tour — Evening Edition,Rio de Janeiro,Brazil,adventure,68,4.9,"active travellers, families",3
AC-GIG-039,Rio de Janeiro Zipline & Ropes Adventure — Private Edition,Rio de Janeiro,Brazil,adventure,114,3.8,adventure seekers,3.4
AC-GIG-040,Rio de Janeiro Rooftop Bar Crawl — Morning Edition,Rio de Janeiro,Brazil,nightlife,90,3.4,"adults, groups",3
AC-GIG-041,Rio de Janeiro Live Music & Dinner Evening — Afternoon Edition,Rio de Janeiro,Brazil,nightlife,148,3.8,"couples, adults",3.1
AC-GIG-042,Rio de Janeiro Craft & Artisan Workshop — Morning Edition,Rio de Janeiro,Brazil,class,77,4,everyone,2.4
AC-GIG-043,Rio de Janeiro Language & Culture Crash Course — Premium Edition,Rio de Janeiro,Brazil,class,45,3.7,solo travellers,2.5
AC-MDE-001,Medellin Street Food Walking Tour,Medellin,Colombia,food & drink,67,4.4,"couples, foodies",3.3
AC-MDE-002,Medellin Cooking Class with Local Chef,Medellin,Colombia,food & drink,75,4.9,"couples, families",3.3
AC-MDE-003,Medellin Night Market & Tapas Crawl,Medellin,Colombia,food & drink,45,4.7,"adults, groups",3.2
AC-MDE-004,Historic Medellin City Walking Tour,Medellin,Colombia,culture,42,4.6,everyone,3.4
AC-MDE-005,Medellin Museum & Gallery Pass,Medellin,Colombia,culture,28,4.5,everyone,4.2
AC-MDE-006,Medellin Old Town Photography Tour,Medellin,Colombia,culture,62,4.4,"couples, solo travellers",3.1
AC-MDE-007,Medellin Sunset Cruise,Medellin,Colombia,water,92,4,"couples, families",2.2
AC-MDE-008,Snorkelling Day Trip from Medellin,Medellin,Colombia,water,97,4.3,"families, adventure seekers",7.3
AC-MDE-009,Medellin Kayak & Coastline Tour,Medellin,Colombia,water,73,4.9,active travellers,3.4
AC-MDE-010,Medellin Countryside Day Trip,Medellin,Colombia,day trip,94,4.3,everyone,9.6
AC-MDE-011,Wine & Vineyard Tour near Medellin,Medellin,Colombia,day trip,91,4.6,adults,7.8
AC-MDE-012,Medellin Hidden Villages Small-Group Tour,Medellin,Colombia,day trip,61,4.3,small groups,7.8
AC-MDE-013,Medellin Mountain Hike & Viewpoints,Medellin,Colombia,adventure,45,4.3,active travellers,4.6
AC-MDE-014,Medellin Bike Tour,Medellin,Colombia,adventure,59,4.1,"active travellers, families",3.1
AC-MDE-015,Medellin Zipline & Ropes Adventure,Medellin,Colombia,adventure,82,3.6,adventure seekers,2.9
